code,ISO3V10,Country,EPI_regions,GEO_subregion,GDPCAP07,Population07,Landarea,PopulationDensity,Landlock,No_surface_water,Desert,High_Population_Density,EPI,ENVHEALTH,ECOSYSTEM,DALY,AIR_H,WATER_H,AIR_E,WATER_E,BIODIVERSITY,FORESTRY,FISHERIES,AGRICULTURE,CLIMATE,DALY_pt,ACSAT_pt,ACSAT_pt_imp,WATSUP_pt,WATSUP_pt_imp,INDOOR_pt,PM10_pt,SO2_pt,NOX_pt,NMVOC_pt,OZONE_pt,WQI_pt,WQI_pt_imp,WQI_pt_GEMS station data,WSI_pt,WATSTR_pt,PACOV_pt,MPAEEZ_pt,AZE_pt,FORGRO_pt,FORCOV_pt,MTI_pt,EEZTD_pt,AGWAT_pt,AGSUB_pt,AGPEST_pt,GHGCAP_pt,GHGCAP_pt_imp,GHGIND_pt,CO2KWH_pt,CO2KWH_pt_imp,DALY_raw,ACSAT_raw,ACSAT_raw_imp,WATSUP_raw,WATSUP_raw_imp,INDOOR_raw,PM10_raw,OZONE_raw,WQI_raw,WQI_raw_imp,WQI_raw_GEMS station data,SO2_raw,NOX_raw,NMVOC_raw,WSI_raw,WATSTR_raw,PACOV_raw,AZE_raw,MPAEEZ_raw,FORGRO_raw,FORCOV_raw,MTI_raw,EEZTD_raw,AGWAT_raw,AGSUB_raw,AGPEST_raw,GHGCAP_raw,GHGCAP_raw_imp,GHGIND_raw,CO2KWH_raw,CO2KWH_raw_imp,DALY_w,ACSAT_w,WATSUP_w,INDOOR_w,PM10_w,OZONE_w,SO2_w,NOX_w,NMVOC_w,WSI_w,WATSTR_w,PACOV_w,AZE_w,MPAEEZ_w,FORGRO_w,FORCOV_w,MTI_w,EEZTD_w,AGWAT_w,AGSUB_w,AGPEST_w,GHGCAP_w,GHGIND_w,CO2KWH_w,DALY_tr,PM10_tr,OZONE_tr,SO2_tr,NOX_tr,NMVOC_tr,WATSTR_tr,MPAEEZ_tr,AGWAT_tr,GHGCAP_tr,GHGIND_tr,CO2KWH_tr,DALY_t,ACSAT_t,WATSUP_t,INDOOR_t,PM10_t,OZONE_t,SO2_t,NOX_t,NMVOC_t,WSI_t,WATSTR_t,PACOV_t,AZE_t,MPAEEZ_t,FORGRO_t,FORCOV_t,MTI_t,EEZTD_t,AGWAT_t,AGSUB_t,AGPEST_t,GHGCAP_t,GHGIND_t,CO2KWH_t,DALY_ttr,PM10_ttr,OZONE_ttr,SO2_ttr,NOX_ttr,NMVOC_ttr,WATSTR_ttr,MPAEEZ_ttr,AGWAT_ttr,GHGCAP_ttr,GHGIND_ttr,CO2KWH_ttr
580,MNP,Northern Mariana Islands,East Asia and the Pacific,South Pacific,NA,83800.00,466.06,179.81,0,0,0,0,NA,NA,NA,NA,NA,94.91,64.20,NA,43.22,90.67,97.02,40.00,NA,NA,93.26599327,0,96.55172414,0,NA,NA,63.76319249,34.45448883,59.47889452,100,52.0,1,NA,NA,NA,11.432,100,50,NA,90.66874028,100,94.036649,NA,100,0,NA,0,NA,NA,0,NA,94,0,98,0,NA,NA,0,52.0,1,NA,0.326241,5.027359,0.395302,NA,NA,1.1432,50,32.420219,NA,-0.3,0.031115,5.963351,NA,0,0,NA,0,NA,NA,0,NA,94,98,NA,NA,0,-1.120118907,1.614894797,-0.928105249,NA,NA,1.1432,50,3.509161076,NA,-0.3,0.031115,5.963351,NA,0,0,NA,NA,NA,NA,NA,0,-1.120118907,1.614894797,-0.928105249,NA,3.509161076,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
508,MOZ,Mozambique,Sub-Saharan Africa,Southern Africa,756.81,21372202.42,777123.23,27.50,0,0,0,0,51.2,23.12,79.33,20.03,41.13,11.28,51.56,57.40,60.11,92.79,66.18,24.77,89.85,20.03098291,22.55892256,0,0,0,0,82.269572,66.54185464,50.14653098,41.60102892,18.00291659,46.6,1,NA,100,36.30987902,97.472,45.48889231,0,94.9036,90.66874028,60.03956421,72.312676,100,0.757052804,9.090909091,100,0,59.39073719,100,0,118,31,0,42,0,95,27.997268,11555000.32,46.6,1,NA,0.249735,1.13402,2.00213,0,13.44,9.7472,0,1.976583,0.987259,-0.3,-0.013615,27.687324,0.253,0.27569,2,1.542659,0,85.131505,0.5536,0,4.770684624,31,42,95,3.332106934,16.26262892,-1.387354923,0.125768842,0.694211614,0,2.670002133,9.7472,0,1.090775998,0.987259,-0.3,-0.013615,27.687324,0.225540676,0.27569,2,0.933210384,4.455875256,-0.591312875,4.770684624,3.332106934,16.26262892,-1.387354923,0.125768842,0.694211614,2.670002133,1.090775998,0.225540676,0.933210384,4.455875256,-0.591312875,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
478,MRT,Mauritania,Sub-Saharan Africa,Western Africa,1820.22,3120980.98,1036904.89,3.01,0,0,1,0,33.7,25.97,41.36,25.72,29.56,22.87,74.62,56.07,20.85,18.45,68.03,54.61,56.86,25.719466,14.70258137,0,31.03448276,0,36.26315789,22.85860414,70.17483435,77.88850168,59.29357204,100,45.8,1,NA,100,32.64221655,5.372,67.29169212,NA,36.9084,0,68.00817112,68.05999,88.98249175,100,13.63636364,94.40458522,0,36.56472292,2.1,1,99,24,0,60,0,60.55,86.420792,0,45.8,1,NA,0.176091,0.081524,0.402006,0,15.84,0.5372,NA,4.020775,0.842271,-3.4,-0.0109,31.94001,13.15,0,3,3.038782,0,136.86532,842.2,1,4.59511985,24,60,60.55,4.459228295,0,-1.736754372,-2.506857824,-0.911288265,0,2.823757009,0.5372,NA,1.613584304,0.842271,-3.215,-0.0109,31.94001,2.649714624,0,3,1.395943161,4.926277267,6.736017987,4.59511985,4.459228295,0,-1.736754372,-2.506857824,-0.911288265,2.823757009,1.613584304,2.649714624,1.395943161,4.926277267,6.736017987,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
500,MSR,Montserrat,Latin America and Caribbean,Caribbean,NA,NA,102.85,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,56.24,NA,41.65,100.00,97.38,40.00,NA,NA,NA,0,NA,0,NA,NA,44.98552139,51.11578507,51.39672558,100,NA,0,NA,NA,NA,33.265,0.071085108,100,NA,100,100,94.769181,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,1.985382,1.034367,0.823087,NA,NA,3.3265,100,0.001706,NA,0,0,5.230819,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,0.685811339,0.033789645,-0.194693373,NA,NA,3.3265,100,0.001704546,NA,0,0,5.230819,NA,0,0,NA,NA,NA,NA,NA,0,0.685811339,0.033789645,-0.194693373,NA,0.001704546,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
474,MTQ,Martinique,Latin America and Caribbean,Caribbean,NA,NA,1146.41,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,45.65,NA,79.14,100.00,92.61,40.00,NA,NA,NA,0,NA,0,NA,NA,35.91430917,35.59946218,30.55415914,100,NA,0,NA,NA,NA,100,16.5521782,NA,NA,100,100,85.229624,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,4.750402,4.509744,5.45566,NA,NA,10,NA,0.487213,NA,0,0.003423,14.770376,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,1.558229246,1.506240389,1.696653602,NA,NA,10,NA,0.396903899,NA,0,0.003423,14.770376,NA,0,0,NA,NA,NA,NA,NA,0,1.558229246,1.506240389,1.696653602,NA,0.396903899,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
480,MUS,Mauritius,Sub-Saharan Africa,Western Indian Ocean,10667.86,1260692.00,1993.16,632.51,0,0,0,1,80.6,83.66,77.51,70.31,97.37,96.63,43.70,74.38,44.96,86.45,99.53,93.01,72.92,70.3112179,93.26599327,0,100,0,94.73684211,100,35.99440159,31.30413577,22.91898936,100,48.8,1,NA,100,100,48.137,0.245367567,83.333333,88.4616,84.44790047,100,99.064677,76.43459776,100,95.45454545,94.2,1,100,3.2,1,25,94,0,100,0,5,17.600971,0,48.8,1,NA,4.713951,6.779162,10.908069,0,0,4.8137,83.333333,0.005901,0.971154,-0.5,0.018015,0.935323,17.85,0,21,3.1,1,0,800.5,1,3.218875825,94,100,5,2.867954071,0,1.55052641,1.913853495,2.389502791,0,0,4.8137,83.333333,0.005883657,0.971154,-0.5,0.018015,0.935323,2.936512914,0,21,1.40032004,0,6.685296202,3.218875825,2.867954071,0,1.55052641,1.913853495,2.389502791,0,0.005883657,2.936512914,1.40032004,0,6.685296202,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
454,MWI,Malawi,Sub-Saharan Africa,Southern Africa,723.21,13920061.89,94968.41,146.58,1,0,0,0,51.4,27.98,74.91,9.17,36.74,56.86,53.74,49.06,97.95,76.80,NA,56.82,76.77,9.168179263,55.10662177,0,58.62068966,0,0,73.47949463,64.39217781,50.67364521,39.74539069,38.83414696,30.3,1,NA,100,35.56184083,97.262,NA,100,81.5856,72.00622084,NA,NA,100,100,13.63636364,100,0,78.64165091,28.4,1,165,60,0,76,0,95,33.078013,185559,30.3,1,NA,0.307091,1.07869,2.369314,0,13.9,9.7262,100,NA,0.953964,-0.9,NA,NA,4.687,0,3,1.599835,0,56.925023,255.2,1,5.105945474,60,76,95,3.498868802,12.13113356,-1.180611158,0.075747342,0.862600462,0,2.701361213,9.7262,100,NA,0.953964,-0.9,NA,NA,1.738182868,0,3,0.955447981,4.059149467,5.541994521,5.105945474,3.498868802,12.13113356,-1.180611158,0.075747342,0.862600462,2.701361213,NA,1.738182868,0.955447981,4.059149467,5.541994521,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
458,MYS,Malaysia,East Asia and the Pacific,South East Asia,12766.19,26549517.75,330798.79,80.26,0,0,0,0,65.0,81.31,48.67,67.82,93.81,95.77,44.72,74.01,74.07,89.11,52.83,94.75,42.33,67.81759933,93.26599327,0,98.27586207,0,94.73684211,92.89111573,51.84532618,44.98434258,32.59248557,35.2117772,54.62812968,0,54.62812968,100,86.78764731,100,29.61280038,66.666667,100,78.22706065,100,5.663524,100,97.6576447,90.90909091,41.91712393,0,76.59849866,8.874013204,0,27,94,0,99,0,5,22.88769,380622,54.62812968,0,54.62812968,1.026417,1.850849,4.534373,0,0.74,10,66.666667,1.034162,1.006528,-0.7,0.005466,94.336476,0.96,0.0065069,20,14.472072,0,59.416066,619.0755,0,3.295836866,94,99,5,3.130599211,12.84956466,0.026074097,0.615644453,1.511686816,0,0.553885113,10,66.666667,0.71008394,1.006528,-0.7,0.005466,94.336476,0.672944473,0.0065069,20,2.739036592,4.101255063,6.428227236,3.295836866,3.130599211,12.84956466,0.026074097,0.615644453,1.511686816,0.553885113,0.71008394,0.672944473,2.739036592,4.101255063,6.428227236,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
175,MYT,Mayotte,Sub-Saharan Africa,Western Indian Ocean,NA,186000.00,372.34,499.54,0,0,0,1,NA,NA,NA,NA,NA,NA,79.11,NA,18.20,87.56,NA,40.00,NA,NA,NA,0,NA,0,NA,NA,85.63956007,60.15345832,85.01934379,NA,48.9,1,NA,NA,NA,23.415,2.537740546,NA,NA,87.55832037,NA,NA,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,48.9,1,NA,0.039793,0.438736,0.038939,NA,NA,2.3415,NA,0.062742,NA,-0.4,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.224064262,-0.823857414,-3.24575896,NA,NA,2.3415,NA,0.060852361,NA,-0.4,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,-3.224064262,-0.823857414,-3.24575896,NA,0.060852361,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
516,NAM,Namibia,Sub-Saharan Africa,Southern Africa,5803.53,2080083.28,819961.13,2.54,0,0,1,0,59.3,52.02,66.53,51.99,46.60,57.49,42.62,49.17,73.57,76.68,77.39,56.82,71.45,51.99445673,27.04826038,0,87.93103448,0,38.42105263,54.77537518,58.3199598,40.88362519,33.29939159,6.555533926,45.7,1,NA,100,5.288319813,98.087,0,NA,81.3472,72.00622084,100,54.77244,100,100,13.63636364,68.27046993,0,100,49.23930094,0,44,35,0,93,0,58.5,47.168012,111887994.9,45.7,1,NA,0.55067,2.731333,4.252636,0,52.01,9.8087,NA,0,0.953368,-0.9,0.009269,45.22756,1.203,0,3,6.882814,0,0,99.5567,0,3.784189634,35,93,58.5,3.853715951,18.53300889,-0.59661956,1.004789768,1.447539026,0,3.970480575,9.8087,NA,0,0.953368,-0.9,0.009269,45.22756,0.789820068,0,3,2.064684947,0,4.600727331,3.784189634,3.853715951,18.53300889,-0.59661956,1.004789768,1.447539026,3.970480575,0,0.789820068,2.064684947,0,4.600727331,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
540,NCL,New Caledonia,East Asia and the Pacific,South Pacific,NA,242400.00,18837.09,12.87,0,0,0,0,NA,NA,NA,NA,34.77,NA,69.46,73.99,40.25,100.00,99.78,40.00,NA,NA,NA,0,NA,0,NA,34.76949544,62.00334421,65.61168255,65.12775931,100,48.0,1,NA,NA,100,54.979,1.057419294,50,100,100,100,99.557915,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,68.941587,0,48.0,1,NA,0.386406,0.261368,0.23676,NA,0,5.4979,50,0.02568,1,0,0.005215,0.442085,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,4.233259581,0,-0.950866649,-1.341825903,-1.440708309,NA,0,5.4979,50,0.025355807,1,0,0.005215,0.442085,NA,0,0,NA,NA,NA,NA,4.233259581,0,-0.950866649,-1.341825903,-1.440708309,0,0.025355807,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
562,NER,Niger,Sub-Saharan Africa,Western Africa,596.64,14195085.10,1157232.49,12.27,1,0,1,0,37.6,0.06,75.08,0.00,0.22,0.00,66.45,50.90,68.89,76.39,NA,79.55,75.40,0,0,0,0,0,0,0.44181349,78.82781724,74.17064087,60.22404626,27.80549515,42.2,1,NA,100,19.13182506,68.888,NA,NA,83.8884,68.89580093,NA,NA,100,100,59.09090909,100,0,100,1.6,1,289,7,0,42,0,95,132.225761,1653600,42.2,1,NA,0.076616,0.116014,0.369456,0,28.67,6.8888,NA,NA,0.959721,-1,NA,NA,6.181,0,13,0.563451,0,0,860.3,1,5.388904797,10.9,42,95,4.884510772,14.31846589,-2.568949347,-2.154044406,-0.995723626,0,3.390136434,6.8888,NA,NA,0.959721,-1,NA,NA,1.971438649,0,13,0.446895557,0,6.757259378,5.666426688,4.884510772,14.31846589,-2.568949347,-2.154044406,-0.995723626,3.390136434,NA,1.971438649,0.446895557,0,6.757259378,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
574,NFK,Norfolk Island,East Asia and the Pacific,South Pacific,NA,NA,42.71,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100.00,NA,90.52,40.00,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,100,NA,NA,NA,NA,84.40031464,96.641149,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,-0.005315,3.358851,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,-0.005315,3.358851,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
566,NGA,Nigeria,Sub-Saharan Africa,Western Africa,1868.91,147982941.15,904234.85,163.66,0,0,0,0,40.2,17.64,62.74,9.17,37.19,15.03,40.60,62.07,74.67,22.07,65.62,59.09,75.84,9.168179263,21.4365881,0,8.620689655,0,17.10526316,57.27043455,53.18221348,49.64191019,32.46324875,1.973813048,44.8,1,NA,100,58.65097783,99.335,0,100,44.134,0,79.02627439,52.215954,100,100,18.18181818,92.7773172,0,100,17.78988324,0,165,30,0,47,0,78.75,44.98732,277605007.4,44.8,1,NA,0.902578,1.189646,4.587863,0,4.66,9.9335,100,0,0.860335,-3.3,-0.007146,47.784046,1.925,0,4,3.210507,0,13.15314,413.4637,0,5.105945474,30,47,78.75,3.806380672,19.44170983,-0.102500166,0.173655784,1.523414338,0,1.733423892,9.9335,100,0,0.860335,-3.215,-0.007146,47.784046,1.073294481,0,4,1.437583068,2.649936508,6.024569723,5.105945474,3.806380672,19.44170983,-0.102500166,0.173655784,1.523414338,1.733423892,0,1.073294481,1.437583068,2.649936508,6.024569723,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
558,NIC,Nicaragua,Latin America and Caribbean,Meso America,2426.61,5604596.03,118789.48,47.18,0,0,0,0,57.1,58.73,55.38,60.35,61.51,52.72,62.25,71.17,59.89,67.10,95.97,65.91,51.13,60.34839067,41.63860831,0,63.79310345,0,39.90526316,83.11114007,59.94291401,49.5300638,44.16559086,100,42.3,1,NA,100,100,77.947,5.738022203,NA,74.6436,59.56454121,100,91.949799,100,100,31.81818182,64.64692891,0,62.74385449,12.46856952,0,34,48,0,79,0,57.09,27.553816,0,42.3,1,NA,0.47109,1.20234,1.586439,0,0,7.7947,NA,0.147507,0.936609,-1.3,0.021877,8.050201,0.549,0,7,7.648684,0,79.380668,526.0978,0,3.526360525,48,79,57.09,3.316141038,0,-0.75270612,0.184269658,0.461491882,0,0,7.7947,NA,0.137591763,0.936609,-1.3,0.021877,8.050201,0.437609561,0,7,2.157407171,4.3867737,6.265487127,3.526360525,3.316141038,0,-0.75270612,0.184269658,0.461491882,0,0.137591763,0.437609561,2.157407171,4.3867737,6.265487127,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
570,NIU,Niue,East Asia and the Pacific,South Pacific,NA,NA,267.00,NA,0,0,0,0,NA,77.02,NA,60.35,87.37,100.00,86.69,NA,75.00,56.45,NA,45.45,NA,60.34839067,100,0,100,0,87.36842105,NA,84.99152211,82.9739605,82.20273947,100,NA,0,NA,NA,NA,100,0.003628024,NA,NA,56.45412131,100,NA,NA,100,9.090909091,100.0,1,100,NA,0,34,100,0,100,0,12,NA,0,NA,0,NA,0.042352,0.050315,0.050279,NA,NA,10,NA,8.70E-05,NA,-1.4,0,NA,NA,0,2,0.0,1,0,NA,0,3.526360525,100,100,12,NA,0,-3.161739633,-2.989452036,-2.990167784,NA,NA,10,NA,8.70E-05,NA,-1.4,0,NA,NA,0,2,0,0,NA,3.526360525,NA,0,-3.161739633,-2.989452036,-2.990167784,NA,8.70E-05,NA,0,0,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
528,NLD,Netherlands,Europe,Western Europe,36956.14,16381137.00,35043.85,467.45,0,0,0,1,66.4,89.33,43.38,86.86,83.61,100.00,38.59,67.36,80.05,100.00,45.24,81.14,39.19,86.86250463,100,0,100,0,94.73684211,72.48087768,46.58130425,29.19432656,32.82696539,29.7867395,73.18700915,0,73.18700915,100,23.08385905,100,20.20745109,NA,100,100,90.47289206,0,100,52.29459313,90.90909091,41.8,1,54.94735252,18.2413172,0,15,100,0,100,0,5,33.710662,1116290,73.18700915,0,73.18700915,1.702909,8.281862,4.438911,0,24.14,10,NA,0.62345,1.065574,0.3,-0.003246,100,2.956,0.1325223,20,14.5,1,93.390951,405.099,0,2.708050201,100,100,5,3.517814167,13.92552214,0.532337965,2.114067822,1.490409076,0,3.224460203,10,NA,0.484553514,1.065574,0.3,-0.003246,100,1.375233414,0.1325223,20,2.742599314,4.547445211,6.004131482,2.708050201,3.517814167,13.92552214,0.532337965,2.114067822,1.490409076,3.224460203,0.484553514,1.375233414,2.742599314,4.547445211,6.004131482,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
578,NOR,Norway,Europe,Western Europe,49358.83,4709153.00,318523.72,14.78,0,0,0,0,81.1,90.75,71.52,82.81,97.37,100.00,58.14,97.54,46.63,100.00,72.40,70.00,65.68,82.80708734,100,0,100,0,94.73684211,100,70.43491804,45.98367617,43.2263056,48.31864968,95.08231942,0,95.08231942,100,100,60.975,3.588187967,NA,100,100,100,44.801903,100,0,100,41.0,1,80.80579644,100,0,17,100,0,100,0,5,14.798043,28283.1,95.08231942,0,95.08231942,0.171741,1.683392,1.727589,0,0,6.0975,NA,0.089851,1.066749,0.2,0.006031,55.198097,0.06,0.630662,22,14.9,1,54.398384,7.442,0,2.833213344,100,100,5,2.694494942,10.25005509,-1.761767751,0.520810805,0.546726795,0,0,6.0975,NA,0.08604099,1.066749,0.2,0.006031,55.198097,0.058268908,0.27779304,22,2.763596475,4.014550424,2.00713963,2.833213344,2.694494942,10.25005509,-1.761767751,0.520810805,0.546726795,0,0.08604099,0.058268908,2.763596475,4.014550424,2.00713963,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
524,NPL,Nepal,South Asia,South Asia,992.34,28107592.35,139103.09,202.06,1,0,0,1,68.2,41.38,95.09,36.49,42.99,49.55,57.80,69.09,79.58,64.68,NA,79.55,96.36,36.49087029,18.06958474,0,81.03448276,0,14.66315789,71.31240454,69.34759699,63.37361898,42.92818504,32.47531162,46.0,1,NA,100,84.43946187,79.577,NA,NA,72.9108,56.45412131,NA,NA,100,100,59.09090909,96.9736284,0,91.50858122,100,0,71,27,0,89,0,81.07,34.466298,654935,46.0,1,NA,0.190673,0.323214,1.774963,0,0.92,7.9577,NA,NA,0.932277,-1.4,NA,NA,4.671,0,13,2.781816,0,43.433149,3.6344,0,4.262679877,27,89,81.07,3.539981977,13.3922928,-1.65719536,-1.129440636,0.573779578,0,0.652325186,7.9577,NA,NA,0.932277,-1.4,NA,NA,1.735365469,0,13,1.330204318,3.79398579,1.290444035,4.262679877,3.539981977,13.3922928,-1.65719536,-1.129440636,0.573779578,0.652325186,NA,1.735365469,1.330204318,3.79398579,1.290444035,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
520,NRU,Nauru,East Asia and the Pacific,South Pacific,NA,NA,18.34,NA,0,0,0,1,NA,NA,NA,47.21,90.98,NA,32.26,NA,0.00,100.00,93.71,42.73,NA,47.21089531,NA,0,NA,0,90.97894737,NA,17.99867203,17.11667253,22.44374307,100,NA,0,NA,NA,NA,0,0,NA,NA,100,100,87.410133,NA,100,4.545454545,64.6,1,100,NA,0,51,NA,0,NA,0,8.57,NA,0,NA,0,NA,26.609118,26.054737,11.388781,NA,NA,0,NA,0,NA,0,0.040792,12.589867,NA,0,1,7.7,1,0,NA,0,3.931825633,NA,NA,8.57,NA,0,3.281253939,3.260199594,2.432628748,NA,NA,0,NA,0,NA,0,0.040792,12.589867,NA,0,1,2.159177664,0,NA,3.931825633,NA,0,3.281253939,3.260199594,2.432628748,NA,0,NA,2.159177664,0,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
